i1,i2,i3,i4,i5,i6,i7,i8,i9
1,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,1,1
1,0,0,0,1,0,1,0,0
1,0,0,0,1,0,1,1,1
1,0,0,0,1,0,2,0,0
1,0,0,0,1,0,5,3,1
1,0,0,0,1,1,0,0,1
1,0,0,0,1,1,0,0,2
1,0,0,0,1,1,0,1,2
1,0,0,0,1,1,1,1,1
1,0,0,0,1,14,2,0,0
1,0,0,0,10,0,0,0,0
1,0,0,0,2,0,0,0,1
1,0,0,0,2,0,1,0,0
1,0,0,0,2,0,1,0,2
1,0,0,0,2,1,0,0,0
1,0,0,0,2,4,1,0,0
1,0,0,0,3,0,0,1,0
1,0,0,0,3,2,0,0,1
1,0,0,0,4,1,0,2,0
1,0,0,0,4,1,3,4,2
1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,1
1,0,0,1,0,0,1,0,0
1,0,0,1,0,0,2,0,0
1,0,0,1,0,1,0,0,0
1,0,0,1,0,1,0,1,0
1,0,0,1,0,1,0,1,1
1,0,0,1,0,1,1,1,1
1,0,0,1,0,1,2,0,0
1,0,0,1,1,0,0,0,0
1,0,0,1,1,0,1,0,0
1,0,0,1,2,0,0,1,0
1,0,0,1,2,1,0,0,0
1,0,0,1,2,1,2,1,1
1,0,0,1,3,1,1,0,0
1,0,0,2,0,0,1,0,0
1,0,0,2,0,0,1,0,1
1,0,0,2,0,0,1,1,0
1,0,0,2,0,1,16,7,6
1,0,0,2,0,1,16,8,6
1,0,0,2,0,2,0,1,0
1,0,0,2,0,2,2,0,1
1,0,0,2,1,1,1,0,1
1,0,0,2,2,0,2,2,0
1,0,0,2,2,0,35,21,5
1,0,0,3,0,0,0,0,0
1,0,0,3,0,0,2,3,4
1,0,0,3,0,1,0,0,0
1,0,0,3,5,5,4,1,1
1,0,0,4,0,0,0,1,1
1,0,0,5,0,0,0,0,0
1,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,1,0
1,0,1,0,0,1,0,1,0
1,0,1,0,0,1,15,16,3
1,0,1,0,0,1,15,18,3
1,0,1,0,0,2,0,2,0
1,0,1,0,1,0,0,0,1
1,0,1,0,1,0,1,1,1
1,0,1,0,1,1,0,0,0
1,0,1,0,1,1,0,1,0
1,0,1,0,1,1,0,2,0
1,0,1,0,1,1,1,1,0
1,0,1,0,1,1,1,1,1
1,0,1,0,1,1,4,1,0
1,0,1,0,2,0,0,1,0
1,0,1,0,2,1,4,1,0
1,0,1,1,0,0,0,0,0
1,0,1,1,0,0,0,2,0
1,0,1,1,0,0,1,0,0
1,0,1,1,0,0,1,0,1
1,0,1,1,0,0,1,1,0
1,0,1,1,0,1,0,0,0
1,0,1,1,0,1,0,1,0
1,0,1,1,0,1,0,1,1
1,0,1,1,0,1,1,1,0
1,0,1,1,0,1,1,1,1
1,0,1,1,0,2,1,3,0
1,0,1,1,1,0,0,0,0
1,0,1,1,1,0,1,1,0
1,0,1,1,1,2,2,0,0
1,0,1,1,3,0,0,0,0
1,0,1,1,5,7,3,5,3
1,0,1,2,0,0,0,0,0
1,0,1,2,1,0,0,1,2
1,0,1,2,2,1,2,1,0
1,0,1,4,7,5,4,1,1
1,0,2,0,0,0,0,0,0
1,0,2,0,0,0,0,0,1
1,0,2,0,0,0,1,0,0
1,0,2,0,0,1,0,0,0
1,0,2,0,1,0,1,1,0
1,0,2,0,2,4,1,1,0
1,0,2,1,0,0,0,0,0
1,0,2,1,0,2,0,0,0
1,0,2,2,0,2,4,1,2
1,0,2,6,0,2,1,0,0
1,0,3,1,1,3,1,1,0
1,0,3,1,1,3,1,1,1
1,0,3,2,0,0,0,0,1
1,0,4,0,1,2,0,1,0
1,0,4,0,2,0,0,0,0
1,0,5,0,0,0,0,0,0
1,0,5,3,1,1,1,2,0
1,0,7,4,7,9,8,3,1
1,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,2
1,1,0,0,0,0,0,1,0
1,1,0,0,0,0,0,2,0
1,1,0,0,0,0,1,0,0
1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,3,0,1
1,1,0,0,0,1,0,0,0
1,1,0,0,0,1,0,1,1
1,1,0,0,0,1,0,2,0
1,1,0,0,0,2,0,0,0
1,1,0,0,1,0,0,0,0
1,1,0,0,1,0,0,0,1
1,1,0,0,1,0,0,1,0
1,1,0,0,1,0,0,2,0
1,1,0,0,1,0,1,0,2
1,1,0,0,1,1,2,2,0
1,1,0,0,1,2,2,0,0
1,1,0,0,1,3,1,0,0
1,1,0,0,2,1,1,1,0
1,1,0,0,2,2,0,2,1
1,1,0,1,0,0,0,0,0
1,1,0,1,0,0,0,1,0
1,1,0,1,0,0,1,0,0
1,1,0,1,0,1,0,1,0
1,1,0,1,0,1,0,2,2
1,1,0,1,0,1,1,1,1
1,1,0,1,1,0,0,0,0
1,1,0,1,1,0,0,0,1
1,1,0,1,1,0,1,0,0
1,1,0,1,1,0,1,0,1
1,1,0,1,1,0,1,1,0
1,1,0,1,1,0,1,1,1
1,1,0,1,1,1,0,1,1
1,1,0,1,1,1,1,0,1
1,1,0,1,1,1,3,0,2
1,1,0,1,2,2,1,2,1
1,1,0,1,2,2,2,4,0
1,1,0,2,0,0,0,0,0
1,1,0,2,1,0,0,0,0
1,1,0,2,1,2,0,2,2
1,1,0,4,0,2,0,0,0
1,1,1,0,0,0,0,0,0
1,1,1,0,0,1,1,0,0
1,1,1,0,0,2,1,0,0
1,1,1,0,1,0,0,0,1
1,1,1,0,1,0,0,1,0
1,1,1,0,1,0,1,0,0
1,1,1,0,1,0,1,1,1
1,1,1,0,1,1,0,1,0
1,1,1,0,1,1,0,1,1
1,1,1,0,2,1,0,0,0
1,1,1,1,0,0,0,0,0
1,1,1,1,0,1,0,0,1
1,1,1,1,0,1,0,0,2
1,1,1,1,0,1,0,1,1
1,1,1,1,0,1,1,0,0
1,1,1,1,0,2,6,1,0
1,1,1,1,1,0,0,0,0
1,1,1,1,1,0,1,0,0
1,1,1,1,1,0,1,0,1
1,1,1,1,1,0,1,1,0
1,1,1,1,1,1,0,1,0
1,1,1,1,1,1,3,0,2
1,1,1,1,1,2,4,0,2
1,1,1,1,2,0,0,3,1
1,1,1,1,2,0,2,1,0
1,1,1,2,0,0,0,1,0
1,1,1,2,0,0,4,0,0
1,1,1,2,1,0,0,0,2
1,1,1,2,1,1,0,1,3
1,1,1,2,10,10,4,10,4
1,1,1,2,2,0,0,0,0
1,1,1,2,3,0,2,0,0
1,1,1,7,1,2,2,3,1
1,1,2,0,0,0,0,0,0
1,1,2,0,0,0,0,1,0
1,1,2,0,0,1,1,0,0
1,1,2,0,2,2,0,2,0
1,1,2,0,2,2,0,2,1
1,1,2,1,0,0,0,2,0
1,1,2,1,0,1,0,0,0
1,1,2,1,1,0,1,0,0
1,1,2,1,1,0,1,4,2
1,1,2,1,1,1,0,0,0
1,1,2,1,3,1,2,2,0
1,1,2,2,0,0,0,2,0
1,1,2,2,0,0,0,2,4
1,1,3,0,0,0,0,2,0
1,1,3,0,0,0,1,0,0
1,1,3,0,1,0,1,2,1
1,1,3,1,2,2,0,0,0
1,1,3,2,0,0,3,3,1
1,1,3,2,1,1,0,1,2
1,1,4,0,0,0,0,0,0
1,1,4,0,0,1,3,1,1
1,1,4,3,2,3,3,1,2
1,1,5,6,1,4,4,3,2
1,1,7,1,2,2,3,1,3
1,1,8,0,2,0,6,5,2
1,10,0,0,0,0,0,0,0
1,10,1,1,2,10,10,4,10
1,11,1,4,5,0,5,8,2
1,11,11,4,2,1,0,0,0
1,11,2,4,5,0,5,8,2
1,11,3,2,0,2,2,0,2
1,11,3,3,1,1,9,0,1
1,12,17,44,18,11,3,3,1
1,12,7,4,0,0,5,0,0
1,13,4,6,2,2,0,0,1
1,13,4,6,2,2,0,1,1
1,13,4,6,2,2,0,2,1
1,13,6,4,2,3,10,1,1
1,13,7,2,2,1,0,0,0
1,14,8,1,0,0,0,0,0
1,14,8,12,10,5,6,8,4
1,17,8,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0
1,2,0,0,0,0,0,2,0
1,2,0,0,0,0,1,0,0
1,2,0,0,0,1,0,0,0
1,2,0,0,0,1,2,1,0
1,2,0,0,0,2,0,0,0
1,2,0,0,0,2,0,1,0
1,2,0,0,0,2,1,0,1
1,2,0,0,0,3,1,2,1
1,2,0,0,1,0,1,0,0
1,2,0,0,1,1,0,0,1
1,2,0,1,0,0,0,0,0
1,2,0,1,0,1,0,0,0
1,2,0,1,1,0,0,0,1
1,2,0,1,1,0,0,1,0
1,2,0,2,2,0,2,4,0
1,2,1,0,0,0,0,0,0
1,2,1,0,0,0,2,1,0
1,2,1,0,0,1,0,0,0
1,2,1,0,1,0,0,0,0
1,2,1,0,1,1,0,0,0
1,2,1,0,3,1,0,0,0
1,2,1,1,2,3,0,2,0
1,2,1,2,0,0,0,0,1
1,2,1,2,1,1,0,1,0
1,2,1,3,0,1,2,1,0
1,2,1,3,2,1,2,7,8
1,2,2,0,0,0,0,0,0
1,2,2,0,0,0,0,0,1
1,2,2,0,0,2,1,1,2
1,2,2,0,1,2,1,1,2
1,2,2,0,2,2,1,1,2
1,2,2,1,2,1,3,1,2
1,2,2,3,1,3,1,1,1
1,2,2,3,4,2,0,2,0
1,2,3,0,0,1,0,0,0
1,2,3,1,3,2,1,1,0
1,2,3,10,1,1,2,10,9
1,2,3,2,4,17,8,0,0
1,2,3,4,5,6,7,8,9
1,2,4,17,8,0,0,0,0
1,2,5,1,0,0,2,2,0
1,2,5,4,2,5,11,17,5
1,2,6,3,2,1,0,0,0
1,2,7,8,12,8,4,3,4
1,3,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,1
1,3,0,0,0,0,1,0,0
1,3,0,0,0,1,0,0,1
1,3,0,0,1,0,0,0,0
1,3,0,1,0,0,0,0,0
1,3,0,1,1,0,0,0,0
1,3,0,1,2,1,0,0,1
1,3,1,0,0,0,0,0,1
1,3,1,0,0,1,0,0,0
1,3,1,0,0,1,0,1,0
1,3,1,0,2,0,0,0,0
1,3,1,0,2,1,2,0,2
1,3,1,1,0,0,0,0,0
1,3,1,1,2,1,1,0,1
1,3,1,2,1,1,1,0,0
1,3,1,3,1,1,1,2,4
1,3,1,3,2,1,1,0,1
1,3,1,5,6,1,4,4,2
1,3,11,3,2,0,2,2,0
1,3,2,0,0,0,1,1,0
1,3,2,0,1,0,0,0,0
1,3,2,0,2,2,0,2,2
1,3,2,1,0,0,1,0,0
1,3,2,1,1,0,1,2,2
1,3,2,3,3,1,3,1,0
1,3,2,4,17,8,0,0,0
1,3,2,5,1,0,0,2,2
1,3,2,5,3,1,5,6,1
1,3,3,1,1,9,0,1,1
1,3,3,1,2,1,0,0,0
1,3,3,1,2,2,0,0,0
1,3,3,4,2,2,1,2,0
1,3,3,7,4,1,4,6,7
1,3,4,2,0,2,0,0,1
1,3,4,3,3,0,0,0,1
1,3,5,3,4,6,11,15,7
1,3,6,3,2,1,0,1,0
1,3,6,5,1,3,1,1,2
1,3,7,1,0,0,2,2,0
1,30,3,0,1,2,0,1,4
1,33,4,2,4,0,0,0,0
1,33,4,2,4,0,0,1,0
1,33,4,2,4,0,0,1,1
1,4,0,0,0,0,0,0,0
1,4,0,0,0,1,1,1,0
1,4,0,0,1,0,0,0,0
1,4,0,0,1,1,1,0,0
1,4,0,0,2,0,0,0,0
1,4,0,0,5,0,0,72,25
1,4,0,2,1,0,2,0,0
1,4,1,1,0,0,1,0,0
1,4,1,1,1,1,1,2,0
1,4,1,2,1,1,0,0,0
1,4,1,4,3,2,3,3,1
1,4,10,6,5,8,20,24,15
1,4,14,8,12,10,5,6,3
1,4,2,0,2,0,0,1,0
1,4,2,3,1,3,2,1,0
1,4,2,3,10,1,1,2,7
1,4,3,0,3,1,0,3,1
1,4,3,1,4,3,7,4,2
1,4,3,7,1,0,0,2,2
1,4,4,3,0,0,1,0,0
1,4,42,29,15,10,2,2,3
1,4,42,29,15,10,3,7,3
1,4,43,25,14,7,5,6,3
1,4,5,7,12,7,4,0,0
1,4,7,9,8,3,1,1,0
1,5,0,0,0,2,1,0,0
1,5,0,1,0,0,4,1,0
1,5,0,5,8,2,4,2,2
1,5,1,1,1,1,2,4,0
1,5,1,1,2,0,0,0,1
1,5,1,3,1,1,2,1,1
1,5,13,4,6,2,2,0,0
1,5,13,4,6,2,2,0,1
1,5,2,1,0,1,0,0,0
1,5,3,11,3,2,0,2,2
1,5,5,3,11,3,2,0,2
1,5,5,4,1,1,2,3,2
1,5,6,8,4,6,4,43,22
1,6,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,557
1,6,0,0,0,1,0,0,557
1,6,1,0,0,0,5,1,0
1,6,1,0,0,0,6,2,0
1,6,1,0,0,1,0,0,0
1,6,1,1,0,0,0,2,0
1,6,10,6,5,5,4,2,0
1,6,11,1,4,5,0,5,6
1,6,11,15,9,10,9,4,7
1,6,11,2,4,5,0,5,6
1,6,11,4,2,3,1,3,2
1,6,2,0,0,0,4,1,3
1,6,2,2,0,0,2,1,1
1,6,2,2,0,1,2,1,1
1,6,2,2,0,2,2,1,1
1,6,6,6,11,1,4,5,0
1,6,6,6,11,2,4,5,0
1,7,12,7,4,0,0,5,0
1,7,3,3,7,4,1,4,6
1,7,5,2,1,0,0,2,1
1,7,5,4,1,1,2,4,3
1,7,6,6,2,0,0,0,2
1,7,9,8,3,1,1,0,0
1,8,0,2,0,6,5,2,5
1,8,1,0,0,0,0,0,0
1,8,3,1,0,0,0,0,0
1,8,8,1,0,0,1,1,2
1,9,0,1,1,5,7,3,5
10,0,0,0,0,0,0,0,0
10,13,12,17,44,18,11,3,3
105,124,54,13,12,17,44,18,10
11,16,86,36,20,45,19,12,3
11,25,86,36,20,45,19,12,3
11,25,89,36,20,44,21,12,3
116,224,105,39,27,23,50,22,11
116,224,75,39,27,23,50,22,11
14,20,5,1,5,2,1,3,0
14,22,20,6,11,4,2,3,0
14,50,22,9,3,6,5,1,2
15,32,17,13,4,3,2,6,2
15,32,17,13,4,3,3,6,2
16,6,6,0,0,0,0,0,0
16,7,6,0,0,0,1,0,0
16,8,6,0,0,0,0,0,0
17,22,9,3,6,5,1,3,0
17,7,6,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1
2,0,0,0,0,0,2,0,0
2,0,0,0,0,1,0,0,0
2,0,0,0,0,2,0,0,1
2,0,0,0,0,3,1,0,0
2,0,0,0,0,3,12,0,0
2,0,0,0,1,1,0,0,0
2,0,0,0,3,0,0,0,0
2,0,0,1,1,0,0,0,0
2,0,0,2,0,0,0,0,1
2,0,0,72,25,3,4,3,0
2,0,1,0,0,0,0,0,0
2,0,1,0,0,0,1,1,0
2,0,1,0,0,1,0,0,0
2,0,1,0,1,1,0,2,1
2,0,2,0,0,0,0,0,0
2,0,2,0,0,0,1,2,0
2,0,2,1,0,0,1,0,0
2,0,2,1,0,2,0,0,0
2,0,2,2,0,1,0,0,0
2,0,2,2,0,2,0,0,0
2,0,2,2,0,2,1,0,0
2,0,2,2,1,0,0,0,0
2,0,2,3,0,0,0,0,0
2,0,3,1,1,0,3,1,0
2,0,3,3,0,1,1,0,0
2,0,3,4,1,4,3,2,3
2,0,35,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0
2,1,0,0,0,1,0,0,0
2,1,0,0,0,1,2,0,0
2,1,0,0,1,0,0,0,0
2,1,0,0,1,1,0,0,0
2,1,0,1,0,0,0,0,0
2,1,0,1,0,1,0,3,0
2,1,0,2,0,1,0,3,0
2,1,1,1,1,0,0,0,1
2,1,1,2,3,2,5,1,0
2,1,1,2,4,3,7,1,0
2,1,2,0,0,0,1,0,0
2,1,2,0,0,0,1,2,0
2,1,2,1,0,0,0,0,0
2,1,2,3,1,0,1,0,0
2,1,2,7,8,12,8,4,2
2,1,3,4,7,3,0,0,0
2,1,4,6,8,7,5,2,0
2,10,6,5,5,4,2,0,0
2,10,9,4,14,8,12,10,5
2,11,4,2,1,0,0,0,0
2,17,44,18,11,3,3,1,0
2,2,0,0,0,0,0,0,0
2,2,0,0,0,1,1,0,0
2,2,0,0,1,2,0,0,0
2,2,0,1,0,0,0,0,0
2,2,1,0,0,0,0,0,1
2,2,1,0,0,0,0,1,0
2,2,1,0,0,0,1,0,0
2,2,1,0,1,0,0,0,0
2,2,1,3,3,3,1,2,0
2,2,1,3,3,3,1,2,1
2,2,2,1,1,0,0,0,1
2,2,2,2,0,0,0,0,0
2,2,2,3,3,7,4,1,4
2,2,4,2,2,3,0,2,0
2,2,6,13,7,2,2,1,0
2,20,13,16,21,9,8,8,6
2,3,0,0,0,0,0,0,0
2,3,0,0,0,0,2,6,1
2,3,0,0,0,1,2,1,0
2,3,0,0,1,0,0,0,0
2,3,0,1,2,0,1,0,0
2,3,0,2,0,1,0,0,0
2,3,0,3,1,1,0,3,1
2,3,1,0,0,0,0,0,0
2,3,2,6,3,2,1,0,0
2,3,3,6,3,2,1,0,0
2,3,5,2,1,3,3,3,1
2,3,5,5,3,11,3,2,0
2,3,7,3,3,7,4,1,4
2,4,0,0,0,0,0,0,0
2,4,1,0,0,1,1,0,0
2,4,1,0,1,0,1,0,0
2,4,1,0,1,5,1,3,0
2,4,1,4,6,8,7,5,1
2,4,1,5,4,5,2,1,0
2,4,2,0,0,0,0,0,0
2,4,3,2,6,3,2,1,0
2,4,3,3,6,3,2,1,0
2,4,3,4,3,3,0,0,0
2,4,4,3,4,3,3,0,0
2,4,5,2,1,0,1,0,0
2,4,8,1,3,1,2,2,2
2,48,0,3,4,1,4,3,2
2,5,2,0,1,1,0,0,0
2,5,4,1,0,1,1,1,2
2,5,4,1,1,1,1,1,2
2,5,5,4,2,0,0,0,0
2,5,6,3,2,5,3,1,5
2,5,7,12,7,4,0,0,3
2,5,8,20,24,21,18,13,6
2,6,0,0,0,0,0,0,0
2,6,0,2,1,0,0,1,0
2,6,3,2,5,3,1,5,6
2,6,4,2,3,10,1,1,2
2,7,3,5,3,4,6,11,11
2,8,1,0,0,1,1,2,2
2,8,12,8,4,3,5,5,2
2,8,2,4,2,2,3,0,0
2,8,20,24,21,18,13,8,12
2,8,3,1,1,0,0,0,0
2,8,4,6,4,43,25,14,5
2,8,8,6,8,4,42,29,10
2,9,4,14,8,12,10,5,4
2,9,8,3,1,1,0,0,0
2,9,8,8,6,8,4,42,24
24,28,7,5,1,1,2,0,0
26,54,13,12,17,44,18,11,3
27,39,27,23,50,22,13,6,3
29,8,3,0,0,1,1,0,0
29,8,4,0,0,1,1,0,0
3,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,2,0
3,0,0,0,0,1,0,0,0
3,0,0,1,0,1,0,2,0
3,0,0,2,3,4,1,0,1
3,0,1,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0
3,10,4,10,6,5,8,20,20
3,10,5,6,1,0,0,1,0
3,10,5,6,8,4,6,4,35
3,11,15,9,10,9,4,14,5
3,11,17,6,6,6,6,11,1
3,11,17,6,6,6,6,11,2
3,11,5,13,4,6,2,2,0
3,12,10,5,6,8,4,6,4
3,13,4,3,2,6,3,2,1
3,13,4,3,3,6,3,2,1
3,14,7,5,6,3,2,5,2
3,2,1,0,0,0,0,0,0
3,2,1,0,0,1,0,0,0
3,2,1,0,1,0,2,0,0
3,2,2,3,0,2,0,1,0
3,20,24,21,18,13,8,20,9
3,20,6,11,4,2,3,1,3
3,3,1,0,1,6,0,0,0
3,3,11,5,3,5,2,1,2
3,3,2,0,0,0,1,0,0
3,3,2,0,0,0,1,1,0
3,3,3,3,1,8,0,2,0
3,3,4,0,0,2,0,0,0
3,3,7,4,8,1,3,1,2
3,4,3,0,1,0,2,0,0
3,4,3,5,5,3,11,3,1
3,5,0,1,1,0,0,0,0
3,5,1,5,2,1,3,0,1
3,5,2,1,3,3,3,1,1
3,5,2,5,4,2,5,11,14
3,5,4,2,0,0,0,0,0
3,6,1,3,2,0,0,3,2
3,6,5,1,1,1,1,2,2
3,6,6,6,6,11,1,4,5
3,6,6,6,6,11,2,4,5
3,7,0,0,0,0,0,0,0
3,7,8,2,1,0,0,0,0
3,8,1,3,1,2,2,3,3
3,8,20,13,16,21,9,8,3
3,8,4,1,0,1,0,1,0
3,8,4,4,3,4,3,3,0
3,8,6,8,4,42,29,15,8
3,9,3,6,5,1,3,1,1
32,26,5,1,0,0,0,0,0
33,28,5,1,0,0,0,0,0
35,0,0,0,0,0,0,0,0
35,4,0,0,0,0,0,0,0
36,6,0,0,0,0,0,0,0
38,68,0,0,0,0,0,0,0
39,51,16,86,36,20,45,19,9
39,51,25,86,36,20,45,19,9
39,51,25,89,36,20,44,21,9
4,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1
4,0,0,1,0,1,0,0,0
4,0,0,3,0,0,0,0,0
4,0,4,0,0,1,0,0,0
4,1,0,0,0,0,0,0,0
4,10,6,1,3,2,0,0,2
4,12,3,3,3,1,8,0,2
4,15,9,10,9,4,14,8,9
4,16,21,9,8,8,6,8,4
4,16,3,11,5,3,5,2,1
4,17,11,5,13,4,6,2,2
4,17,13,4,3,2,6,3,2
4,17,13,4,3,3,6,3,2
4,17,6,6,6,6,11,1,3
4,17,6,6,6,6,11,2,3
4,18,3,11,5,3,5,2,1
4,19,5,4,1,0,1,1,1
4,19,5,4,1,1,1,1,1
4,2,1,0,0,2,1,1,1
4,21,18,13,8,20,13,16,19
4,21,6,5,1,1,1,1,1
4,21,9,8,8,6,8,4,35
4,23,50,22,13,6,4,2,2
4,27,23,50,22,13,6,4,2
4,3,11,5,3,5,2,1,2
4,4,0,0,0,0,0,0,0
4,4,0,1,1,0,0,0,1
4,4,1,3,2,1,0,1,1
4,4,6,2,2,0,0,2,1
4,4,6,2,2,0,1,2,1
4,4,6,2,2,0,2,2,1
4,5,3,5,2,1,3,3,2
4,6,5,5,4,2,0,0,0
4,6,6,2,0,0,0,4,1
4,7,4,0,0,5,0,0,3
4,7,5,1,1,2,0,0,0
4,7,5,6,3,2,5,3,1
4,8,4,3,5,5,3,11,2
4,9,10,9,4,14,8,12,9
42,105,39,27,23,50,22,13,5
42,75,39,27,23,50,22,13,5
49,50,11,33,4,2,4,0,0
49,51,11,33,4,2,4,0,0
5,0,0,0,0,0,0,0,0
5,0,0,2,4,0,0,1,0
5,0,1,0,0,3,0,0,0
5,1,2,2,3,1,3,1,1
5,10,2,2,3,3,7,4,1
5,10,3,7,3,3,7,4,1
5,13,8,20,13,16,21,9,5
5,15,10,2,2,3,3,7,2
5,15,10,3,7,3,3,7,2
5,3,0,0,0,0,0,0,0
5,3,0,1,2,0,1,7,3
5,4,2,1,0,0,0,0,0
5,4,6,4,43,25,14,7,3
5,5,1,0,0,0,0,0,0
5,6,8,4,42,29,15,10,2
50,53,11,33,4,2,4,0,0
6,1,3,1,2,2,3,4,2
6,1,4,5,0,5,8,2,1
6,11,33,4,2,4,0,0,0
6,11,33,4,2,4,0,0,1
6,13,4,0,1,1,0,0,0
6,16,10,6,1,3,2,0,0
6,18,13,8,20,13,16,21,7
6,2,1,0,0,0,0,0,0
6,2,4,5,0,5,8,2,1
6,29,16,10,6,1,3,2,0
6,4,2,4,0,0,0,0,0
6,4,2,4,0,0,1,0,0
6,4,2,4,0,0,1,1,0
6,7,2,2,1,0,0,0,0
6,86,36,20,45,19,12,3,3
6,89,36,20,44,21,12,3,3
68,25,1,0,0,0,0,0,0
69,25,3,4,3,0,3,1,1
7,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0
7,19,12,3,3,3,1,8,0
7,2,1,0,0,0,0,0,0
7,20,44,21,12,3,3,3,0
7,20,45,19,12,3,3,3,0
7,21,12,3,3,3,1,8,0
7,22,13,6,4,2,3,10,1
7,24,21,18,13,8,20,13,12
7,29,15,10,2,2,3,3,5
7,29,15,10,3,7,3,3,5
7,3,1,4,1,1,0,0,1
7,8,0,0,0,0,0,0,0
7,8,12,10,5,6,8,4,5
71,86,32,17,13,4,3,2,5
71,86,32,17,13,4,3,3,5
8,0,0,0,0,0,0,0,0
8,0,0,5,0,1,0,0,0
8,13,16,21,9,8,8,6,7
8,18,11,3,3,1,1,9,0
8,25,14,7,5,6,3,2,4
8,44,21,12,3,3,3,1,8
8,45,19,12,3,3,3,1,8
9,36,20,44,21,12,3,3,2
9,36,20,45,19,12,3,3,2
9,44,18,11,3,3,1,1,8
9,50,22,13,6,4,2,3,9